5.795069070136805,10.32067809314961,-10.11120147349365,7
-4.3014739183616255,-1.260291290170833,6.702316394921136,5
-5.5705893397511135,4.233967684217023,-3.1275212013588916,3
-3.7864445295925218,-0.6001308577644661,4.820197842509491,5
-3.8768732145921945,9.649528375125382,-3.1280748219985233,1
-2.5152091271491437,9.24065612935988,-9.387809733081946,4
-4.054442550690773,1.8102015571277985,-3.9612867654989845,3
0.9744731017092891,4.0451016653008,-3.2057412815763264,6
4.905459775417714,2.5840538373608686,4.230318608511428,2
-4.97647021394155,1.3751227021528145,-3.5075711316661553,3
-6.371874845965923,-5.181045692087852,2.8257194654278885,0
0.9707002805770342,4.514066160998874,-2.516037068535452,6
-6.31622316447129,-4.557403587174422,1.8682861754139033,0
-2.10268999102753,9.392403886532916,-5.774096561197729,1
3.8005035648810854,1.2249991110586214,3.873744049121649,2
-2.359102627186224,6.930854798875093,-6.8550491298239615,4
3.4634448180140103,3.8524010902909347,-3.756055785882102,6
-1.5964474915757996,7.477296606648081,-7.698551786784202,4
-2.398315397882873,8.011367870465651,-6.708169525119753,1
-3.584670709543497,7.618765671111211,-5.773924163662065,4
2.67183388238606,4.9889327012404445,-1.802923123979727,6
2.490857689647293,1.489768460730192,6.5832177986176905,2
-7.3797384735896046,0.7426688517820359,-3.198025809660522,3
4.247784015949146,5.047320850553959,-4.4838571046118885,6
4.276069813160174,4.230300831197019,-2.6813068901308994,6
1.6613203655213091,3.6366088203503275,-3.8125807123597504,6
-1.982071182409209,8.595906413767626,-6.438968319232442,1
-4.076609613466282,-0.30798642568341816,7.840102927755851,5
-6.542868423004431,-3.727645875863245,2.7295329854773573,0
-7.18166215723688,-5.451536128737683,0.35339787879964,0
-3.040745102032092,8.576313950189121,-9.365571374100439,4
4.368420606212309,10.217360234201827,-7.073928021256311,7
-5.339714181117152,0.18178466456527737,5.682867252879409,5
-4.204153576250448,0.8111073848523311,6.198106604206445,5
4.6059513483658865,1.7148780064875702,5.657654049889527,2
4.280572916138082,2.453979684738796,4.455793035082252,2
3.629513454146723,1.5427624612920794,2.956559922105807,2
-4.329161472159161,2.6997465430809555,-3.0726534479970984,3
-6.466406453740357,1.306834237445301,-4.740461349393563,3
-6.644631417242544,-3.5702772014828597,0.9439289825466276,0
5.407764614356091,9.232650889218142,-7.341677387525487,7
-4.921942300613257,3.7322203383194195,-3.760983013916732,3
5.276786931952923,9.596903557462165,-6.289244381988614,7
-2.3759535678411106,9.057888256889468,-5.197655931005334,1
-2.4337954651976257,8.912454599053609,-9.001821977325992,4
-2.5550781177048574,9.930723255428713,-4.4186548230583504,1
-6.3515519408290695,2.802840273125972,-5.681340770004648,3
-4.329695412775772,8.710870003353287,-5.352923315027479,1
-2.0251047859225646,8.031257269737413,-6.582292240797374,4
-3.338350001757358,9.646200065716094,-4.346805692242744,1
-3.367399952071901,9.998357681060329,-3.5926667758437008,1
-4.794328922078889,-2.4256534206766664,5.750669528063066,5
3.3267260609272764,2.2906143791300657,4.746486036786766,2
-3.4670699661810636,8.21516991292238,-8.101170184829119,4
3.910665746361352,10.284609003918538,-8.337034531987392,7
5.27569426135177,10.09814188382445,-7.629789575997133,7
-2.724777959648362,9.210092187082823,-5.119529038956331,1
3.2343115245456033,1.8094325152140243,5.457799085106703,2
4.946179736309367,1.830940893947024,4.215429374039943,2
-3.612253834297787,2.130276537007428,-4.424822589250691,3
-4.792649318389463,-5.6202867692104865,1.544543956954758,0
-6.353928908052415,-5.310100918094873,0.931745286036279,0
-0.8453355355658607,8.384801460446186,-5.359308164584164,1
-6.779091091732575,0.3781832078584233,-2.0405095766244745,3
4.7494052601763865,1.6280017366758084,6.560644499630204,2
-6.2540347389560775,3.1173629637762166,-5.201909915419889,3
-2.333684758512394,-1.1490498068844053,6.617329501975639,5
-1.9510286379164006,10.553616650664265,-6.77589343443156,1
6.099164444045224,7.580428519962899,-7.593477088129581,7
3.8017179828764758,10.025059471571891,-8.950918958732322,7
-5.627334581518063,3.4691368754746756,-3.537777761875467,3
3.3484052945323466,3.0092262030625623,4.203490952312327,2
-1.9598066095587778,10.865880829236552,-5.256294095485148,1
-4.93019043341858,-4.844948160554889,2.6899596943229,0
